file_name,center_temp,max_temp,min_temp
IR_28745_jpg.rf.39fcf1646ac5ff9bea4c62ed8e2657c1.jpg,,,
IR_28745_jpg.rf.776cd678e0c8b7ab8eabf7102f7502fb.jpg,,,31.8
IR_28747_jpg.rf.01afb40093301a30e35350be6d2bde28.jpg,,,
IR_28747_jpg.rf.895eccdd16a56cf65a601506038a524d.jpg,,,35.9
IR_28747_jpg.rf.a5e035b800c280c02dcdb405a636b9b4.jpg,,,
IR_28749_jpg.rf.57e7de3371f623178d109b57e66f8cc5.jpg,,,
IR_28749_jpg.rf.6158d260c0a726746e0d6742fea16578.jpg,,,
IR_28749_jpg.rf.c34fa22124a29dfd9c1af70664edf45e.jpg,,,
IR_28751_jpg.rf.177247a77b276117603c63d3307bd202.jpg,,,
IR_28751_jpg.rf.19bc4a033726c81c4687b5dbe2c28d4b.jpg,,,
IR_28751_jpg.rf.db999ba9c13096663cb9277ed05f6f33.jpg,,,
IR_28757_jpg.rf.027a4c389b5c942a14ebbad84454042b.jpg,,,
IR_28757_jpg.rf.4b4386de3c4f698e1ac01bbfb75602c5.jpg,,,
IR_28757_jpg.rf.91081bc224c57012d75264c185053ab1.jpg,,,
IR_28759_jpg.rf.4122484e0a89c34fbf4f8adfbb9a0bde.jpg,,,
IR_28759_jpg.rf.bf4c46e70fdc53a2716c462fd09520b8.jpg,,,
IR_28759_jpg.rf.f51e0729f6e8375daaf1211fd506073b.jpg,,,
IR_28761_jpg.rf.324b61954a18876c5e8c6046929a46d0.jpg,,,
IR_28761_jpg.rf.49e02268bb55e35285ef0fa3082c9628.jpg,,,29.3
IR_28761_jpg.rf.55d623953a21baf5afad5f627c6ec631.jpg,,,
IR_28763_jpg.rf.0281f0c89d71fed1ba999604abf5cd98.jpg,,,
IR_28763_jpg.rf.0cd9bbfa938e0a5955085fcc3d5a02ed.jpg,,,
IR_28763_jpg.rf.b8f34633f904adfdb26eecf9f9bc7944.jpg,,,
IR_28767_jpg.rf.34b54ae4c1d65bdaf0a0c25486d42c69.jpg,,,
IR_28767_jpg.rf.98c3d8c5e842f3b3dfc4be2c59d5fb34.jpg,,,
IR_28767_jpg.rf.ace670e40b90c7400266eb70eefff671.jpg,,,
IR_30613_jpg.rf.0f984955b70e2efb54aaedf224c9f2d0.jpg,,,
IR_30613_jpg.rf.cae883ae4a872d25a913960825019455.jpg,,,
IR_30613_jpg.rf.f318b69e4d026ad2b91b365cadfee19c.jpg,,,
IR_30615_jpg.rf.6e867731ec7981698e785876b78bdce4.jpg,,,30.1
IR_30615_jpg.rf.77b982f4f63166ce6a7591eeae36fb1d.jpg,,,
IR_30615_jpg.rf.82eea627ec85a22be67381e9fd0d15b3.jpg,,,
IR_30617_jpg.rf.0bd91570870440830ad72a6eb10deeb1.jpg,,,
IR_30617_jpg.rf.118c7ed99277ecc9103ab046aab6be08.jpg,,,28.7
IR_30617_jpg.rf.5e72d78a7f3f7ac53939dd0d02ae81bf.jpg,,,
IR_30621_jpg.rf.043b178e8d583ad23cdfb5f354145ebc.jpg,,,
IR_30621_jpg.rf.404230c72db501fb7e14631d686465ce.jpg,,,
IR_30621_jpg.rf.a0f2bf626a50e93263daf804159bf470.jpg,,,
IR_30625_jpg.rf.12490a0a741316ee9b533bb18c4dba2b.jpg,,,30.5
IR_30625_jpg.rf.1d1bfc60207947c7ac26c9fc838d6d6f.jpg,,,
IR_30625_jpg.rf.ebef458abbee9040d1c54ea398e54cb7.jpg,,,
IR_30633_jpg.rf.29a08f8e4b2e132bf480ca1729b30ec7.jpg,,,
IR_30633_jpg.rf.594d9dbe009962fbdb411b673072bc39.jpg,,,30.6
IR_30633_jpg.rf.a49896f86ac8cc81161dd6f2398ae003.jpg,,,
IR_30639_jpg.rf.01989b7e832ead4e13eb3e0eb86e56b5.jpg,,,
IR_30639_jpg.rf.3f9446d48580961ed95d45626c58ea22.jpg,,,33.7
IR_30639_jpg.rf.a4fc1744edf651d333bff0edf170bcfe.jpg,,,
IR_30641_jpg.rf.4183cd6387082ac93312478c86f50165.jpg,,,
IR_30641_jpg.rf.4a7c35f99cd32db161f14eecdade4dab.jpg,,,
IR_30641_jpg.rf.8ce79ed97cc9d6c4583d095c5c522277.jpg,,,
IR_30647_jpg.rf.39da514f6c7e1523ba789d7fd4341556.jpg,,,
IR_30647_jpg.rf.a406e5afdfbc3859038d619441e3ab66.jpg,,,
IR_30647_jpg.rf.fdbec77f201150e5ea9f30032530be0c.jpg,,,27.9
IR_30649_jpg.rf.366f687dc503ff3fd6096ed979dcab66.jpg,,,
IR_30649_jpg.rf.70bd40a91f56e7ed3a7bac9e25c74211.jpg,,,
IR_30649_jpg.rf.ac8999cd5124b2136104321d63127baf.jpg,,,31.2
IR_30655_jpg.rf.4c2c1744e7ab10eaebc36c10a34d78c5.jpg,,,
IR_30655_jpg.rf.5f48094ae369e8214019266c54311f47.jpg,,,
IR_30655_jpg.rf.b184000318cb5d96eff59d7054330340.jpg,,,
IR_30657_jpg.rf.39f03c3093297c6784f8703fa9b75612.jpg,,,35.8
IR_30657_jpg.rf.41db0ac530f97e58f570eb164a2b93e1.jpg,,,35.3
IR_30657_jpg.rf.496ebdda72ebfc13010874bd6cd59a48.jpg,,,
IR_30661_jpg.rf.1e81ba99f624cc8417b6a658bf7cebb9.jpg,,,
IR_30661_jpg.rf.ae1587dcdc395ff71fc1782aa7ad6663.jpg,,,
IR_30661_jpg.rf.fa1315f50ecba6695e00c3d8f45d8432.jpg,,,
IR_30665_jpg.rf.75eecd11887214ae4cd13c1f90d47d1e.jpg,,,
IR_30665_jpg.rf.7786350bd341b7399b08e38cce135a03.jpg,,,
IR_30665_jpg.rf.a91f30e0f2f67f153fc96694084333a1.jpg,,,
IR_30667_jpg.rf.432d56378cff30be6cba829c6fe132aa.jpg,,,
IR_30667_jpg.rf.4cd607f81d73e3c2ab0691ac8ea200dc.jpg,,,
IR_30667_jpg.rf.7e02fd883539a24d5b9adbfafd7cbdc7.jpg,,,
IR_30667_jpg.rf.8f46186181e67e3a43ba85579e953be2.jpg,,,
IR_30667_jpg.rf.bc9e69c97af5381887eb420e3230cf7c.jpg,,,
IR_30667_jpg.rf.e63fe881b3767ff4b1014d69f765001e.jpg,,,34.5
IR_30669_jpg.rf.c4f7c430f4e1277eb0b64b494bccdbe9.jpg,,,32.1
IR_30669_jpg.rf.e5f7a7d1ffc36556784b7ae0e8ae928b.jpg,,,32.1
IR_30669_jpg.rf.fc1610af08f205b2cc1cf230339818dc.jpg,,,
IR_30673_jpg.rf.3f49627b093b6210d52c01fc17c73003.jpg,,49.1,
IR_30673_jpg.rf.576e186aa00c521a58f363ce61bbd976.jpg,,,
IR_30673_jpg.rf.a269570d63b84030113711d01299b9f9.jpg,,,
IR_30673_jpg.rf.e41571d7323dec16f48ea4cfb4370a2b.jpg,,,
IR_30673_jpg.rf.e6fa05428b95f5af945eec4bb88169ce.jpg,,,
IR_30673_jpg.rf.f451e6ad14b175434a5b6cd44be73e2b.jpg,,,
IR_30677_jpg.rf.a864adf7beef85572df83234b8c7ad38.jpg,,,
IR_30677_jpg.rf.f74aa9d73840a55163786122b698d8a5.jpg,,,
IR_30677_jpg.rf.f7ff59f3c18ca20d1ea0478c28a99707.jpg,,,
IR_30679_jpg.rf.2b5d8082521dab989cdaff0d3f526a50.jpg,,,
IR_30679_jpg.rf.643f50a997db1c114c0e69fde7bf04f9.jpg,,,
IR_30679_jpg.rf.c596a7c3e18f3c0f429a142e729fec5a.jpg,,,34.8
IR_30683_jpg.rf.04788db77877d9065bcb886fdcc00f31.jpg,,,
IR_30683_jpg.rf.062f5df1d71c1d798bf702c23eac1224.jpg,,60.3,35.7
IR_30683_jpg.rf.54afd348b2467497b861efff0ff81f44.jpg,,,
IR_30685_jpg.rf.abc6a315a632827ec2e0e8124fc7bdd1.jpg,,,29.8
IR_30685_jpg.rf.b3bef278c574ff41a9528fae6aa0ad55.jpg,,,
IR_30685_jpg.rf.d5f871aeccbd998dc081113d081f6a08.jpg,,,
IR_30685_jpg.rf.ec56bc926da39535cc4d22601e5c020f.jpg,,,
IR_30685_jpg.rf.fa634aca1980525799607659a780caad.jpg,,,
IR_30685_jpg.rf.fefa05274156651da757da8795f0e046.jpg,,62.4,29.8
IR_30687_jpg.rf.06969821416a929fdd6d6ccbd8709ee4.jpg,,,
IR_30687_jpg.rf.150ce1aa780dd6a548f68e8f1001f2b6.jpg,,,
IR_30687_jpg.rf.53a524fae72e0beef1ea1f63a2d3b5f8.jpg,,,28.5
IR_30691_jpg.rf.157030e43e87035324aea2e8533c4c1e.jpg,,,28.5
IR_30691_jpg.rf.5dbc383b0fa8aaad112f4ea27d4a71a7.jpg,,,
IR_30691_jpg.rf.d71299e8d737e4c936eb1c7d800a1c4a.jpg,,,
IR_30693_jpg.rf.555dd94e835453306b585b141560c3bd.jpg,,,
IR_30693_jpg.rf.67e5b01146b667ddcd4d2c04840fefc7.jpg,,,29.9
IR_30693_jpg.rf.76191d599e8912655769695312f423d0.jpg,,,29.9
IR_30693_jpg.rf.980bab8057f333d27d7322962e2b9716.jpg,,,
IR_30693_jpg.rf.b9bf43634a5ee3a7792c97fe3c2aeb06.jpg,,,
IR_30693_jpg.rf.cdd32227b140821470ac5a80828014f3.jpg,,,
IR_30695_jpg.rf.514990f09cf482b8000bf5868b5511da.jpg,,,
IR_30695_jpg.rf.694119f3c0e037081a8147de353872d7.jpg,,,
IR_30695_jpg.rf.7eac023ca552fe40b3e3d5c22d4c9d24.jpg,,,
IR_30697_jpg.rf.7c511cb3629d499717b6cd9d2b38f10d.jpg,,,
IR_30697_jpg.rf.810b00228cb98c7ec4fc1fc4e0e0f063.jpg,,,
IR_30697_jpg.rf.ec2d2c25897be70fe73ff98742d94821.jpg,,,28.1
IR_30699_jpg.rf.297dfcf0e57cb67ba4ef10619b474e79.jpg,,,
IR_30699_jpg.rf.35770c2c0e975be16cabfa7927df2eab.jpg,,,34.7
IR_30699_jpg.rf.88f087b0ddf59a4f4a45c91fea3eeab8.jpg,,,
IR_30701_jpg.rf.7382ca25f6ceb34b5e7db63680af5685.jpg,,,
IR_30701_jpg.rf.e0c6cc71b6a1f5e1c0d0715e81efcebc.jpg,,,
IR_30701_jpg.rf.fcd2d92551f21407a8522824703d8a47.jpg,,,36.9
IR_30703_jpg.rf.1c6804f2794feb3f410cbb65c1cd4e1b.jpg,,,
IR_30703_jpg.rf.34f77adb69bcc5d0a450622534604674.jpg,,,
IR_30703_jpg.rf.72de0795a0efbbdaf830216cce5cfcf5.jpg,,,30.6
IR_30705_jpg.rf.26cfdf8a347587e884aeff495b4dba2a.jpg,,,
IR_30705_jpg.rf.a4b591f337647fd9bfed8f37d985aa51.jpg,,,32.1
IR_30705_jpg.rf.d6a06c72d960f18ee593db448fc9d14c.jpg,,,
IR_30707_jpg.rf.022fd6e808f2a30151b7d2a833c121be.jpg,,,
IR_30707_jpg.rf.751997a30f7fee8c802b6d60f7cb1f2f.jpg,,,30.5
IR_30707_jpg.rf.f44871bc6016989621088197e9be90c2.jpg,,,
IR_30709_jpg.rf.19a90b6a9b20e5419278c64ecf351d7e.jpg,,,
IR_30709_jpg.rf.34405a5edc1e92dacb5ff5c2a5c1cea2.jpg,,,626
IR_30709_jpg.rf.743feac1e67bd1f6af86b5a89ac91e72.jpg,,,
IR_30709_jpg.rf.94aefed225a2cb142093e8081a6f6eeb.jpg,,,
IR_30709_jpg.rf.b7eca6f3138e21d69a86dc92d67ce82e.jpg,,,
IR_30709_jpg.rf.b912424f3ec9cb1f470155c5d290473c.jpg,,39.1,26.4
IR_30711_jpg.rf.29914ac72612f9af02743e879451cc44.jpg,,,33.1
IR_30711_jpg.rf.3cf63faec2e9a57f5433426de8976fbd.jpg,,,
IR_30711_jpg.rf.c42cb180089e416d2c7efdf9cab15ab5.jpg,,,
IR_30713_jpg.rf.03df641676f3821c214c6be0b612eea2.jpg,,,
IR_30713_jpg.rf.3a109fed9a694b7fbc6bc552d60b27dc.jpg,,,
IR_30713_jpg.rf.ae4dfd481305f0963ed4479139ed318d.jpg,,,
IR_30715_jpg.rf.1e615f453e357b320349317cb998c46c.jpg,,67.9,29.5
IR_30715_jpg.rf.a2543aa40af7ec99c982936977ccd291.jpg,,,
IR_30715_jpg.rf.b890e641e3e6e6d5066923494a5c96a7.jpg,,,
IR_30727_jpg.rf.5b556a071bb782304dbb277d4ffa19a1.jpg,,,
IR_30727_jpg.rf.97054517d11914c4f3f9f9ceab1e0ef4.jpg,,,
IR_30727_jpg.rf.cdffd89fcf9ac0757a458e760cd561f9.jpg,,,
IR_30729_jpg.rf.1332e9d3b4200ce55830059083315738.jpg,,,
IR_30729_jpg.rf.d9f91819af7f74f0836d9bfe99bb1e0e.jpg,,,
IR_30729_jpg.rf.f1f02b62847da21a8affc953c74b352c.jpg,,,
IR_30731_jpg.rf.34f42f9c73a52b09fd25360d2aa2d26c.jpg,,,
IR_30731_jpg.rf.d50eb1d7d0c7a83178ff42e807c5d004.jpg,,,
IR_30731_jpg.rf.dc7723ef7fe6e21317c48114516df83c.jpg,,,32.4
IR_30733_jpg.rf.0a3247becb7118257e8ec20c430b133e.jpg,,,33.9
IR_30733_jpg.rf.9a8dfc71242ad92af286b04739f22d59.jpg,,,
IR_30733_jpg.rf.f46941ce52df25b4e50224792b3acefc.jpg,,,
IR_30735_jpg.rf.b1f047fcff6f0569f138577722259697.jpg,,,
IR_30735_jpg.rf.c3efa621943a79f64d0d0b57914a1f22.jpg,,,
IR_30735_jpg.rf.d49e0e0eee17dcc8ec5dd37a3baa5d2c.jpg,,,33.1
IR_30737_jpg.rf.327bcbf4a82805bf5460a7a85cf45d97.jpg,,,
IR_30737_jpg.rf.7e942ad2adb96b136c7d4bd324225cfd.jpg,,,
IR_30737_jpg.rf.a6d789b6a05c65b471d4b814aa0619ca.jpg,,,
IR_30741_jpg.rf.19119187f32ecb1237282e82e9ab283e.jpg,,,
IR_30741_jpg.rf.77504d4dea49193e1d54110d446eb600.jpg,,,
IR_30741_jpg.rf.a60ea835fddeb74be972e5bdb5d9e338.jpg,,,
IR_30743_jpg.rf.7988d2a54626773b55a6801bf2d81101.jpg,,,
IR_30743_jpg.rf.99b6fb83d61efcfb8529931c89110091.jpg,,,
IR_30743_jpg.rf.fdb6d4fbf6cd1047ee1c8d0d46e963ba.jpg,,,
IR_30745_jpg.rf.498fd3792a2674bf69e88c6ca97d04c0.jpg,,,
IR_30745_jpg.rf.cc761c8b6d072e5f9ea8ec495e5626a1.jpg,,,
IR_30745_jpg.rf.e69904a29d9c523872580b07ae895676.jpg,,,29.6
IR_30749_jpg.rf.15d528da4a901554a87a46a5c4cfe60d.jpg,,,
IR_30749_jpg.rf.4568a50d3c71f46bcc80dda1c383ee13.jpg,,,
IR_30749_jpg.rf.b794c72268678f28a35f126225394493.jpg,,,
IR_30751_jpg.rf.01405c6760f86830d1a9e54dd60ebc2e.jpg,,,30.6
IR_30751_jpg.rf.0f621ab419b33ed6b41033c583a34acc.jpg,,,30.6
IR_30751_jpg.rf.7c774318fced001369a87039f4911ea0.jpg,,,30.6
IR_30755_jpg.rf.8bd9e3e1003f59aee5d4dc0271fd7cc9.jpg,,,
IR_30755_jpg.rf.9b88e42d72c1a26a22551222ba9c162a.jpg,,,
IR_30755_jpg.rf.e30d18959b7cabed6d33bcb6c1790aad.jpg,,,
IR_30757_jpg.rf.4cc68e622d32764d2096421d8c9326ab.jpg,,,
IR_30757_jpg.rf.7d87a4a62f016aafa3f5fbe77f3ea152.jpg,,,
IR_30757_jpg.rf.81c38b763eb2225153644ee1fbc070a6.jpg,,,
IR_30759_jpg.rf.88c7f35983ee8ad13ba0c9575ac90c03.jpg,,,
IR_30759_jpg.rf.c9971ab4351de7f93dc65fd93274006a.jpg,,,
IR_30759_jpg.rf.f45760194cbb1222b8671579b0290537.jpg,,,
IR_30761_jpg.rf.1c2f9193e0720160022ee832541a065b.jpg,,,
IR_30761_jpg.rf.48ff734e20ee5f7c6c31379bc64f066d.jpg,,,
IR_30761_jpg.rf.f0fbb0081c6034bedaa50627230a32e9.jpg,,,28.3
IR_30763_jpg.rf.2bb55efd5aef91ebd1a27b6b91d3e9d5.jpg,,,
IR_30763_jpg.rf.2ebc09f9dade3ff3e16c6c1caa346473.jpg,,,
IR_30763_jpg.rf.bd00b3055ddfacda552d39b6148a2354.jpg,,,
IR_30769_jpg.rf.57b7f14c7da332d6fea848dcb1f15177.jpg,,,
IR_30769_jpg.rf.70a73fa86f7c54529a140a1bbc5434ab.jpg,,,
IR_30769_jpg.rf.e5d90521fed6da0fc47f1ea32af6aba3.jpg,,,
IR_30882_jpg.rf.332c94d8bb03765380b3b28b5485d4d8.jpg,,,
IR_30882_jpg.rf.4dbbbc7a60d5d2cb3fb225acc8cea9b8.jpg,,56.9,
IR_30882_jpg.rf.f89ae528d11ffdbf3a2589bfad4109dc.jpg,,,
IR_30884_jpg.rf.262f617d6b941fe66c649692eb9f448e.jpg,,,
IR_30884_jpg.rf.9ce7854ce0e1a5877e84531caff314d3.jpg,,,
IR_30884_jpg.rf.f2878d27a172aac92d5926f94d2b9291.jpg,,,31.3
IR_30888_jpg.rf.36acc67506541e6629d9d897cd9f43df.jpg,,,
IR_30888_jpg.rf.8524cb7c928bcd350ef683967482e07e.jpg,,,31.8
IR_30888_jpg.rf.aa163e2578f46a47c723d09b5c3941f3.jpg,,,
IR_30890_jpg.rf.5b27e60c96149cd9a4f6186774caf476.jpg,,,
IR_30890_jpg.rf.5b4373284fa02be5f6e1c1db57f6139c.jpg,,,
IR_30890_jpg.rf.648d72ea746288361c3ab2b9dd57fd0c.jpg,,,
IR_30892_jpg.rf.2328471462b84269c607247ce1c35290.jpg,,,
IR_30892_jpg.rf.d49b96c6ed2eef7de79903d15ca468c1.jpg,,,33.4
IR_30892_jpg.rf.eed5cca75e94fbd47f279f481ebd438a.jpg,,,
IR_30894_jpg.rf.b2edfc72aee44ba33fd895386264e898.jpg,,,
IR_30894_jpg.rf.ca7074273527c7cad909ca540789dd1b.jpg,,,
IR_30894_jpg.rf.e27e6eec52b598542ea401a5200ff9d0.jpg,,,
IR_30898_jpg.rf.0dc687560626be582fee27a32031accf.jpg,,,
IR_30898_jpg.rf.470ee71e64aa09dbb5cc6ef3df522258.jpg,,,
IR_30898_jpg.rf.d0b1f89b70df50984430c38ef8653923.jpg,,,33.3
IR_30902_jpg.rf.76169a63b77ef164ba0ecb6fff4b15a4.jpg,,,33.1
IR_30902_jpg.rf.85549340441f4dcdb1afc706e2923c58.jpg,,,
IR_30902_jpg.rf.c0eb0c6de74f380f869d0ec873d998c1.jpg,,,
IR_30904_jpg.rf.1c3b854d311c8df8806ff7aa5c134ca2.jpg,,,
IR_30904_jpg.rf.da494027a2f06de85de149b867908f6a.jpg,,,
IR_30904_jpg.rf.e7ea727a27e0e9c0ec665a90af6915b5.jpg,,,
IR_30906_jpg.rf.48ea9677e5daa825a8da6b42625ba9f0.jpg,,,
IR_30906_jpg.rf.c4cf3ab919f0675a2077bd35978d2585.jpg,,,
IR_30906_jpg.rf.f1a91280581892160c70801c63e5207e.jpg,,,
IR_30910_jpg.rf.15339c80d47438ce20dca4218b288690.jpg,,,32.9
IR_30910_jpg.rf.4de0bdb1128bab175f6dffda5ca03f84.jpg,,,
IR_30910_jpg.rf.7f2c18b866e9f0aa810b5483a9c6d152.jpg,,,
IR_30912_jpg.rf.2c2e2545fa050bed8eccaf37c74a9e84.jpg,,,
IR_30912_jpg.rf.95c9eb6c49d0a0abc7379fcae06c38ad.jpg,,,
IR_30912_jpg.rf.c288981d4f6d93e5773824e800d46d08.jpg,,,
IR_30914_jpg.rf.47668d70c2babd00d699fe4e5723b601.jpg,,,
IR_30914_jpg.rf.4e31c46df96af42bf1a473f1aa87fb1a.jpg,,,36.5
IR_30914_jpg.rf.8b5179ace723cb9562d1fab05f35f377.jpg,,,
IR_30920_jpg.rf.88dbb2082102f6c2f0a6d8b4758068ef.jpg,,,2.2
IR_30920_jpg.rf.d38e53ee0267cbd965c2b6ce673ef468.jpg,,,
IR_30920_jpg.rf.dec71e5267246fba8254cdcb9eae0398.jpg,,,
IR_30924_jpg.rf.62ef27d6ca6fddd6d70be08aed10072f.jpg,,,
IR_30924_jpg.rf.6c2d45a54f5a6e33be4427482618b765.jpg,,48.5,
IR_30924_jpg.rf.cf046a45309669600bd8056d9314e953.jpg,,48.5,
IR_30926_jpg.rf.5e37ddc8e3abd132a4384f4024cf9b59.jpg,,,32.4
IR_30926_jpg.rf.99b86656bb0abbd7b5d31a0828f984dc.jpg,,,
IR_30926_jpg.rf.c84510cc3b92f64305b559dbf7927ef1.jpg,,,
IR_30928_jpg.rf.23df151c6241f0b71064ca17ea75cfcd.jpg,,46,31.8
IR_30928_jpg.rf.85def1317fed75759c0aef6d2e21d98f.jpg,,,
IR_30928_jpg.rf.a8fe86a143b8943c5f084d5741bf22a9.jpg,,,
IR_30930_jpg.rf.6975352c0e4e6201e60a7db1ce15b751.jpg,,,
IR_30930_jpg.rf.89bf04b4bd1df942f0c131ae7a6c5a10.jpg,,,
IR_30930_jpg.rf.9ea7777be2c55136d63e7ad1d36755aa.jpg,,,33.5
IR_30932_jpg.rf.4a4fce13ac87b12918ca68b7e5f3051f.jpg,,,
IR_30932_jpg.rf.9825b5a0b2ac86d4d78fa41371286b37.jpg,,,
IR_30932_jpg.rf.cbe143ea873e83c3d3311a97d55dfb17.jpg,,36.9,
IR_30936_jpg.rf.21df9bafdce0c8b17912af2663878ecc.jpg,,,
IR_30936_jpg.rf.3e1b4bef327f968a883f77b98b102304.jpg,,,
IR_30936_jpg.rf.dacf65b3391128c54ab4d470ba309d76.jpg,,,
IR_30938_jpg.rf.0558e22a3a729154db85fc08b4c5e855.jpg,,,
IR_30938_jpg.rf.e1dee5ef533a38d12ce87abb053e6e46.jpg,,,
IR_30938_jpg.rf.f9fa006bc6a8c1481e7e074b759171d5.jpg,,,
IR_30944_jpg.rf.89b767a5050d99555fda87179caa5b23.jpg,,,
IR_30944_jpg.rf.b01f016720d08deaca04591425df1525.jpg,,,33.1
IR_30944_jpg.rf.e568768545bd65064bd45c65a9cf3383.jpg,,,
IR_30950_jpg.rf.34fb6a62d67f5542c5ac6e8f8c1f439c.jpg,,,
IR_30950_jpg.rf.651fafd89ff1f43498bcb0f3fab0c28a.jpg,,,30.8
IR_30950_jpg.rf.a78f804cd9368838f7ae2d3cb1f956a5.jpg,,,
IR_30952_jpg.rf.14b7ef89ae0ac5796da6a651769c8226.jpg,,,30.5
IR_30952_jpg.rf.7874ae43d5c6ad6a7a98205d0ed5a27d.jpg,,,
IR_30952_jpg.rf.82994e90aa2b9d0681d1824cf62ddcb0.jpg,,,
IR_30954_jpg.rf.4443e58a1a4cb5ccf63fc5a2694fc719.jpg,,,
IR_30954_jpg.rf.c3ad1c4c3b635c8a93f88b6011ed183f.jpg,,,
IR_30954_jpg.rf.d7bef63d00e336a30525c9ecb290d372.jpg,,,31.6
IR_30960_jpg.rf.67bd7c21a76c05eee8d9312279530429.jpg,,,
IR_30960_jpg.rf.7a8f624ad33cb6b8f3d39435fe48f97e.jpg,,,
IR_30960_jpg.rf.d5629b6e916662060c12ab2e1d06ecce.jpg,,,
IR_30962_jpg.rf.0d6b37a05b2c885be5306791ce2eb8a6.jpg,,,30.1
IR_30962_jpg.rf.24ec9e1c3bee7a0c1b22563de0143bb5.jpg,,,30.1
IR_30962_jpg.rf.86ccb250b46ced34a796437679ecd697.jpg,,,
IR_30964_jpg.rf.03fc3c673fc9209c350031e17b3f36ad.jpg,,,
IR_30964_jpg.rf.63ff88dcd94943e7c71dea7182d31a59.jpg,,,33.6
IR_30964_jpg.rf.c0bad64c6335c939135335e92aebbfe5.jpg,,,
IR_30966_jpg.rf.12726e6dde4ab0ed218562b3ec371616.jpg,,,
IR_30966_jpg.rf.71f2197bcb7ea50f0e96e05792913992.jpg,,,
IR_30966_jpg.rf.956c57084cc52f542d27a47443e2233d.jpg,,,
IR_30968_jpg.rf.40a50432b651c0260c15f3757ef7f066.jpg,,,
IR_30968_jpg.rf.4e2910a4f536552dff8c5603a53e12ed.jpg,,,30
IR_30968_jpg.rf.b008a7bcbc6630d0946d6b3fcf2848e5.jpg,,,
IR_30970_jpg.rf.3b4740f34d9fcc16049e697cf0ae0753.jpg,,,
IR_30970_jpg.rf.d9236ba476f1b7e3a35e6c8f4167fa6e.jpg,,,30.1
IR_30970_jpg.rf.fe402e4c2a2ce1024f0cb49af040d7c8.jpg,,,
IR_30976_jpg.rf.871fb2ffb8d2f039985ca7df367ab119.jpg,,,
IR_30976_jpg.rf.c76328ec47988128ed0236273be9dbbd.jpg,,,
IR_30976_jpg.rf.f046927bfc53b0c5a041bb7b50b738a1.jpg,,,31.2
IR_30978_jpg.rf.1d376e6d9277d9def11154b4cc665253.jpg,,,
IR_30978_jpg.rf.34b96edca5702d3b766950e9b007a8ce.jpg,,,
IR_30978_jpg.rf.bccb4e44659dc96450417e6f61dbe4e4.jpg,,,
IR_30980_jpg.rf.2c33c8c5250f787871d29beeead712d9.jpg,,,
IR_30980_jpg.rf.748aab4e6255e1b7f0793a917f9a5c7d.jpg,,,
IR_30980_jpg.rf.d04fa3227eda0452805f3e3239e490b6.jpg,,,
IR_30982_jpg.rf.06720cdcd35e777708152d8b9153514d.jpg,,45,31.1
IR_30982_jpg.rf.622bf51bd3cd0535cadae5cf92385d59.jpg,,43,
IR_30982_jpg.rf.8d9be4ac6474877733a49b8ce0c1c43c.jpg,,,31.1
IR_30986_jpg.rf.2b7bc510a5972d703d30c86f66df99a2.jpg,,,
IR_30986_jpg.rf.8bf16e9ce3d65c59c5f27ad3308272d5.jpg,,,
IR_30986_jpg.rf.dfcb7ff60d2b8163e4cb1f0c2b70089d.jpg,,,
IR_30990_jpg.rf.4b4fc2d2d2a550c79bd9f8a1e29de8a4.jpg,,,30.8
IR_30990_jpg.rf.6e2b01d79d566a60bc43d1684396524f.jpg,,,
IR_30990_jpg.rf.e259ddb67d0ae97f41526371252bf775.jpg,,,
IR_30994_jpg.rf.0f3094a5b545a24662305ee4964694b4.jpg,,,
IR_30994_jpg.rf.44b8ea7292bd5808055c97fcbe818667.jpg,,,
IR_30994_jpg.rf.f6783e83694e21944ed396b9c44967f8.jpg,,,
IR_30996_jpg.rf.a378f477f31e378dc7088f5821a44361.jpg,,,
IR_30996_jpg.rf.b580a02172731ebdf387638536160483.jpg,,,
IR_30996_jpg.rf.cb062f8f583e7b1976dc3bb3eb7c3346.jpg,,,
IR_31000_jpg.rf.73f1c4f446e05453020996c0c9072ba7.jpg,,,
IR_31000_jpg.rf.7c2fc986bb05de13654315995f43eb02.jpg,,,
IR_31000_jpg.rf.a1659fce85982fa5008aefbc72177582.jpg,,,
IR_31002_jpg.rf.60125c0321b39e7d5773fc26775fda4e.jpg,,,
IR_31002_jpg.rf.68b39aadecdf022d41b46ee2786aee22.jpg,,,
IR_31002_jpg.rf.dcbc233cb3660a0b8d4c772f98357e44.jpg,,,
IR_31004_jpg.rf.0f923554d7dc941171cd9829e462f441.jpg,,,30
IR_31004_jpg.rf.3817be94aa194e29e1cfc751d7865b9f.jpg,,,
IR_31004_jpg.rf.757a7bb20f725ed0e9606ca1c522938d.jpg,,,
IR_31008_jpg.rf.25b323adf888cbf246af11a4f6042537.jpg,,,25
IR_31008_jpg.rf.779464ab1db45022cc90826fc4eb7eb8.jpg,,,
IR_31008_jpg.rf.fc109aacc4f00a4a93e48f18e64f392c.jpg,,,25
IR_31018_jpg.rf.3f357d5b5b0723111618887705ae8511.jpg,,,
IR_31018_jpg.rf.a57861864c610168dabc0856a8790569.jpg,,,
